operator_id,total_incoming_calls,total_missed_incoming,total_weighted_wait_incoming,missed_rate_incoming,avg_wait_time_incoming,total_outgoing_calls,total_missed_outgoing,missed_rate_outgoing
909768,14.0,0.0,588.0,0.0,42.0,0.0,0.0,0.0
909892,4.0,0.0,60.0,0.0,15.0,4.0,2.0,0.5
909894,1.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0
909896,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0
909910,0.0,0.0,0.0,0.0,0.0,223.0,56.0,0.25112107623318386
910018,119.0,0.0,11749.0,0.0,98.73109243697479,0.0,0.0,0.0
910038,2.0,0.0,30.0,0.0,15.0,0.0,0.0,0.0
910044,19.0,0.0,625.0,0.0,32.89473684210526,0.0,0.0,0.0
910224,11.0,0.0,255.0,0.0,23.181818181818183,0.0,0.0,0.0
910226,8.0,2.0,132.0,0.25,16.5,0.0,0.0,0.0
910516,32.0,0.0,1445.0,0.0,45.15625,0.0,0.0,0.0
910520,0.0,0.0,0.0,0.0,0.0,198.0,62.0,0.31313131313131315
910524,0.0,0.0,0.0,0.0,0.0,84.0,32.0,0.38095238095238093
910530,0.0,0.0,0.0,0.0,0.0,1061.0,372.0,0.35061262959472195
910532,0.0,0.0,0.0,0.0,0.0,151.0,46.0,0.304635761589404
910540,153.0,1.0,12327.0,0.006535947712418301,80.56862745098039,0.0,0.0,0.0
910594,0.0,0.0,0.0,0.0,0.0,28.0,23.0,0.8214285714285714
910902,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
910926,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
910958,11.0,0.0,947.0,0.0,86.0909090909091,0.0,0.0,0.0
911102,27.0,3.0,1840.0,0.1111111111111111,68.14814814814815,0.0,0.0,0.0
911104,1.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0
911136,211.0,1.0,26767.0,0.004739336492890996,126.85781990521328,0.0,0.0,0.0
911138,289.0,3.0,38130.0,0.010380622837370242,131.93771626297578,0.0,0.0,0.0
911140,70.0,2.0,5218.0,0.02857142857142857,74.54285714285714,0.0,0.0,0.0
911142,20.0,2.0,1873.0,0.1,93.65,0.0,0.0,0.0
911152,2.0,0.0,86.0,0.0,43.0,0.0,0.0,0.0
911214,2.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0
911310,401.0,3.0,153052.0,0.007481296758104738,381.6758104738155,91.0,33.0,0.3626373626373626
912010,143.0,2.0,10513.0,0.013986013986013986,73.51748251748252,0.0,0.0,0.0
912252,39.0,0.0,1212.0,0.0,31.076923076923077,224.0,78.0,0.3482142857142857
912296,173.0,3.0,10167.0,0.017341040462427744,58.76878612716763,483.0,163.0,0.33747412008281574
912684,23.0,1.0,2442.0,0.043478260869565216,106.17391304347827,0.0,0.0,0.0
912722,153.0,0.0,4548.0,0.0,29.725490196078432,225.0,74.0,0.3288888888888889
913474,2.0,0.0,148.0,0.0,74.0,8.0,3.0,0.375
913780,5.0,0.0,187.0,0.0,37.4,0.0,0.0,0.0
913788,793.0,2.0,200173.0,0.0025220680958385876,252.4249684741488,963.0,325.0,0.3374870197300104
913868,19.0,0.0,912.0,0.0,48.0,11.0,11.0,1.0
913886,2.0,1.0,27.0,0.5,13.5,0.0,0.0,0.0
913938,4766.0,14.0,4052634.0,0.0029374737725556023,850.32186319765,406.0,109.0,0.2684729064039409
913942,2467.0,52.0,1739777.0,0.02107823267126064,705.219700040535,429.0,155.0,0.3613053613053613
913984,1.0,0.0,17.0,0.0,17.0,1.0,0.0,0.0
914036,0.0,0.0,0.0,0.0,0.0,17.0,7.0,0.4117647058823529
914050,12.0,0.0,129.0,0.0,10.75,384.0,199.0,0.5182291666666666
914052,0.0,0.0,0.0,0.0,0.0,1368.0,931.0,0.6805555555555556
914168,1.0,0.0,11.0,0.0,11.0,10.0,2.0,0.2
914170,12.0,0.0,427.0,0.0,35.583333333333336,4.0,3.0,0.75
914172,6.0,0.0,321.0,0.0,53.5,0.0,0.0,0.0
914238,0.0,0.0,0.0,0.0,0.0,327.0,15.0,0.045871559633027525
914240,0.0,0.0,0.0,0.0,0.0,46.0,20.0,0.43478260869565216
914256,24.0,0.0,798.0,0.0,33.25,1.0,0.0,0.0
914266,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
914272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
914338,0.0,0.0,0.0,0.0,0.0,41.0,9.0,0.21951219512195122
914348,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666
914426,3.0,0.0,69.0,0.0,23.0,4.0,1.0,0.25
914440,28.0,0.0,1138.0,0.0,40.642857142857146,0.0,0.0,0.0
914626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
914630,19.0,0.0,587.0,0.0,30.894736842105264,136.0,68.0,0.5
914636,2.0,0.0,40.0,0.0,20.0,13.0,6.0,0.46153846153846156
914816,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25
914842,6.0,0.0,113.0,0.0,18.833333333333332,0.0,0.0,0.0
914848,2.0,0.0,37.0,0.0,18.5,15.0,6.0,0.4
914870,5.0,0.0,110.0,0.0,22.0,3.0,3.0,1.0
915358,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.36363636363636365
915360,0.0,0.0,0.0,0.0,0.0,114.0,13.0,0.11403508771929824
915504,0.0,0.0,0.0,0.0,0.0,33.0,22.0,0.6666666666666666
915556,185.0,3.0,5254.0,0.016216216216216217,28.4,2104.0,1241.0,0.589828897338403
915558,0.0,0.0,0.0,0.0,0.0,158.0,68.0,0.43037974683544306
915614,2.0,0.0,112.0,0.0,56.0,62.0,34.0,0.5483870967741935
915958,11.0,0.0,533.0,0.0,48.45454545454545,17.0,3.0,0.17647058823529413
916424,404.0,3.0,64256.0,0.007425742574257425,159.04950495049505,96.0,36.0,0.375
916596,0.0,0.0,0.0,0.0,0.0,30.0,11.0,0.36666666666666664
916618,52.0,0.0,2425.0,0.0,46.63461538461539,103.0,12.0,0.11650485436893204
917234,5.0,0.0,69.0,0.0,13.8,1172.0,461.0,0.39334470989761094
917252,6.0,0.0,615.0,0.0,102.5,9.0,3.0,0.3333333333333333
917378,2.0,0.0,25.0,0.0,12.5,12.0,6.0,0.5
917446,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.4
917680,2.0,0.0,200.0,0.0,100.0,43.0,30.0,0.6976744186046512
917682,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.7142857142857143
917846,3.0,0.0,42.0,0.0,14.0,27.0,4.0,0.14814814814814814
917850,165.0,1.0,14182.0,0.006060606060606061,85.95151515151515,94.0,13.0,0.13829787234042554
917852,375.0,1.0,75368.0,0.0026666666666666666,200.98133333333334,1008.0,230.0,0.22817460317460317
917856,3.0,0.0,52.0,0.0,17.333333333333332,72.0,12.0,0.16666666666666666
917858,1.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0
917876,8.0,0.0,127.0,0.0,15.875,2.0,0.0,0.0
917890,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
918390,0.0,0.0,0.0,0.0,0.0,246.0,31.0,0.12601626016260162
918436,34.0,1.0,1591.0,0.029411764705882353,46.794117647058826,727.0,296.0,0.40715268225584594
918452,0.0,0.0,0.0,0.0,0.0,130.0,22.0,0.16923076923076924
918888,8.0,1.0,75.0,0.125,9.375,3.0,3.0,1.0
918956,2.0,0.0,69.0,0.0,34.5,17.0,7.0,0.4117647058823529
918958,1.0,0.0,37.0,0.0,37.0,1.0,1.0,1.0
918978,744.0,4.0,171291.0,0.005376344086021506,230.2298387096774,1237.0,346.0,0.27970897332255457
918986,566.0,0.0,112267.0,0.0,198.35159010600708,1394.0,426.0,0.30559540889526543
918988,1.0,0.0,13.0,0.0,13.0,1.0,1.0,1.0
919126,0.0,0.0,0.0,0.0,0.0,288.0,136.0,0.4722222222222222
919128,0.0,0.0,0.0,0.0,0.0,388.0,381.0,0.9819587628865979
919162,0.0,0.0,0.0,0.0,0.0,2757.0,1199.0,0.4348929996372869
919164,646.0,3.0,322232.0,0.0046439628482972135,498.8111455108359,10.0,4.0,0.4
919166,993.0,6.0,710524.0,0.006042296072507553,715.5327291037261,20.0,2.0,0.1
919188,0.0,0.0,0.0,0.0,0.0,831.0,334.0,0.4019253910950662
919190,2.0,0.0,22.0,0.0,11.0,83.0,60.0,0.7228915662650602
919192,0.0,0.0,0.0,0.0,0.0,2157.0,993.0,0.4603616133518776
919194,0.0,0.0,0.0,0.0,0.0,1295.0,541.0,0.41776061776061774
919196,0.0,0.0,0.0,0.0,0.0,2713.0,1147.0,0.42277921120530776
919198,0.0,0.0,0.0,0.0,0.0,1066.0,471.0,0.44183864915572235
919200,0.0,0.0,0.0,0.0,0.0,1238.0,539.0,0.43537964458804523
919202,0.0,0.0,0.0,0.0,0.0,2433.0,1071.0,0.4401972872996301
919204,1165.0,9.0,1182815.0,0.007725321888412017,1015.2918454935623,9.0,4.0,0.4444444444444444
919206,925.0,9.0,636148.0,0.00972972972972973,687.7275675675676,1.0,0.0,0.0
919214,17.0,0.0,1055.0,0.0,62.05882352941177,1.0,1.0,1.0
919218,19.0,1.0,593.0,0.05263157894736842,31.210526315789473,258.0,132.0,0.5116279069767442
919302,0.0,0.0,0.0,0.0,0.0,2312.0,1033.0,0.4467993079584775
919306,0.0,0.0,0.0,0.0,0.0,1504.0,605.0,0.40226063829787234
919310,0.0,0.0,0.0,0.0,0.0,2077.0,881.0,0.42416947520462206
919314,0.0,0.0,0.0,0.0,0.0,2415.0,1137.0,0.47080745341614905
919318,0.0,0.0,0.0,0.0,0.0,1813.0,962.0,0.5306122448979592
919362,0.0,0.0,0.0,0.0,0.0,2326.0,1056.0,0.45399828030954426
919364,0.0,0.0,0.0,0.0,0.0,4820.0,2688.0,0.5576763485477179
919370,0.0,0.0,0.0,0.0,0.0,1324.0,641.0,0.48413897280966767
919372,0.0,0.0,0.0,0.0,0.0,1563.0,818.0,0.5233525271912988
919374,0.0,0.0,0.0,0.0,0.0,2021.0,1037.0,0.5131123206333498
919376,0.0,0.0,0.0,0.0,0.0,1283.0,521.0,0.4060795011691348
919378,0.0,0.0,0.0,0.0,0.0,1114.0,624.0,0.5601436265709157
919382,0.0,0.0,0.0,0.0,0.0,1629.0,1021.0,0.6267648864333947
919390,0.0,0.0,0.0,0.0,0.0,721.0,435.0,0.6033287101248266
919418,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
919456,0.0,0.0,0.0,0.0,0.0,1147.0,584.0,0.5091543156059285
919464,0.0,0.0,0.0,0.0,0.0,1289.0,660.0,0.5120248254460822
919476,0.0,0.0,0.0,0.0,0.0,1870.0,857.0,0.45828877005347596
919482,0.0,0.0,0.0,0.0,0.0,1392.0,650.0,0.46695402298850575
919490,0.0,0.0,0.0,0.0,0.0,1668.0,810.0,0.4856115107913669
919504,0.0,0.0,0.0,0.0,0.0,1971.0,742.0,0.37645865043125315
919536,2.0,0.0,18.0,0.0,9.0,8.0,6.0,0.75
919552,1087.0,1.0,762336.0,0.0009199632014719411,701.3210671573137,60.0,9.0,0.15
919554,1181.0,11.0,798100.0,0.009314140558848433,675.7832345469941,9.0,1.0,0.1111111111111111
919790,1576.0,0.0,2000287.0,0.0,1269.2176395939086,23.0,7.0,0.30434782608695654
919792,750.0,1.0,405028.0,0.0013333333333333333,540.0373333333333,68.0,9.0,0.1323529411764706
919794,1136.0,1.0,1262731.0,0.0008802816901408451,1111.5589788732395,21.0,7.0,0.3333333333333333
919896,5.0,1.0,101.0,0.2,20.2,0.0,0.0,0.0
919906,0.0,0.0,0.0,0.0,0.0,1495.0,667.0,0.4461538461538462
919910,0.0,0.0,0.0,0.0,0.0,327.0,135.0,0.41284403669724773
919956,11.0,0.0,115.0,0.0,10.454545454545455,0.0,0.0,0.0
919958,2.0,0.0,70.0,0.0,35.0,0.0,0.0,0.0
919994,20.0,0.0,1616.0,0.0,80.8,0.0,0.0,0.0
920146,0.0,0.0,0.0,0.0,0.0,54.0,20.0,0.37037037037037035
920414,0.0,0.0,0.0,0.0,0.0,1266.0,605.0,0.47788309636650866
920416,0.0,0.0,0.0,0.0,0.0,1576.0,1123.0,0.7125634517766497
920666,178.0,1.0,9444.0,0.0056179775280898875,53.056179775280896,264.0,57.0,0.2159090909090909
920706,68.0,6.0,6070.0,0.08823529411764706,89.26470588235294,122.0,43.0,0.3524590163934426
920720,114.0,0.0,9029.0,0.0,79.20175438596492,197.0,71.0,0.3604060913705584
920726,58.0,1.0,2842.0,0.017241379310344827,49.0,51.0,15.0,0.29411764705882354
920728,201.0,4.0,26546.0,0.01990049751243781,132.06965174129354,78.0,31.0,0.3974358974358974
920732,116.0,0.0,16425.0,0.0,141.5948275862069,153.0,40.0,0.26143790849673204
920838,65.0,0.0,3366.0,0.0,51.784615384615385,171.0,62.0,0.36257309941520466
920852,192.0,2.0,12609.0,0.010416666666666666,65.671875,276.0,82.0,0.2971014492753623
920874,33.0,0.0,2005.0,0.0,60.75757575757576,0.0,0.0,0.0
920902,48.0,1.0,6188.0,0.020833333333333332,128.91666666666666,17.0,8.0,0.47058823529411764
920928,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
920930,1.0,0.0,62.0,0.0,62.0,0.0,0.0,0.0
920982,51.0,0.0,3554.0,0.0,69.68627450980392,0.0,0.0,0.0
921062,113.0,0.0,5170.0,0.0,45.75221238938053,3.0,2.0,0.6666666666666666
921102,13.0,0.0,456.0,0.0,35.07692307692308,6.0,3.0,0.5
921104,6.0,0.0,195.0,0.0,32.5,3.0,3.0,1.0
921116,0.0,0.0,0.0,0.0,0.0,66.0,16.0,0.24242424242424243
921306,397.0,4.0,147701.0,0.010075566750629723,372.0428211586902,542.0,201.0,0.37084870848708484
921316,0.0,0.0,0.0,0.0,0.0,33.0,11.0,0.3333333333333333
921318,2318.0,6.0,2131552.0,0.0025884383088869713,919.565142364107,2548.0,1476.0,0.5792778649921507
921320,79.0,1.0,11801.0,0.012658227848101266,149.37974683544303,269.0,114.0,0.42379182156133827
921574,0.0,0.0,0.0,0.0,0.0,1506.0,671.0,0.4455511288180611
921584,0.0,0.0,0.0,0.0,0.0,1266.0,758.0,0.5987361769352291
921592,0.0,0.0,0.0,0.0,0.0,1602.0,622.0,0.3882646691635456
921594,0.0,0.0,0.0,0.0,0.0,1078.0,497.0,0.461038961038961
921596,0.0,0.0,0.0,0.0,0.0,1270.0,552.0,0.4346456692913386
921814,42.0,4.0,2657.0,0.09523809523809523,63.26190476190476,37.0,7.0,0.1891891891891892
921818,1807.0,10.0,685734.0,0.005534034311012728,379.4875484228002,2087.0,562.0,0.26928605654048876
922114,1.0,0.0,61.0,0.0,61.0,5.0,0.0,0.0
922142,0.0,0.0,0.0,0.0,0.0,730.0,329.0,0.4506849315068493
922154,2.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0
922356,18.0,0.0,1181.0,0.0,65.61111111111111,0.0,0.0,0.0
922428,27.0,0.0,506.0,0.0,18.74074074074074,182.0,38.0,0.2087912087912088
922474,63.0,0.0,2786.0,0.0,44.22222222222222,161.0,35.0,0.21739130434782608
922476,0.0,0.0,0.0,0.0,0.0,142.0,36.0,0.2535211267605634
922486,1.0,0.0,8.0,0.0,8.0,1.0,0.0,0.0
922698,3.0,0.0,111.0,0.0,37.0,10.0,8.0,0.8
922710,0.0,0.0,0.0,0.0,0.0,1590.0,811.0,0.510062893081761
923250,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
923254,1.0,0.0,45.0,0.0,45.0,9.0,0.0,0.0
923526,900.0,2.0,201139.0,0.0022222222222222222,223.48777777777778,1832.0,485.0,0.26473799126637554
923528,119.0,2.0,9928.0,0.01680672268907563,83.42857142857143,637.0,147.0,0.23076923076923078
923666,0.0,0.0,0.0,0.0,0.0,1802.0,749.0,0.4156492785793563
923744,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0
923944,41.0,0.0,1008.0,0.0,24.585365853658537,0.0,0.0,0.0
924356,0.0,0.0,0.0,0.0,0.0,49.0,14.0,0.2857142857142857
924370,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
924544,104.0,0.0,2691.0,0.0,25.875,13.0,4.0,0.3076923076923077
924546,44.0,1.0,1614.0,0.022727272727272728,36.68181818181818,71.0,9.0,0.1267605633802817
924572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
924614,6.0,0.0,57.0,0.0,9.5,16.0,16.0,1.0
924662,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0
924928,22.0,1.0,1580.0,0.045454545454545456,71.81818181818181,10.0,4.0,0.4
924930,18.0,1.0,1009.0,0.05555555555555555,56.05555555555556,171.0,48.0,0.2807017543859649
924932,3.0,0.0,54.0,0.0,18.0,3.0,0.0,0.0
924934,5.0,0.0,275.0,0.0,55.0,380.0,119.0,0.3131578947368421
924936,8.0,2.0,209.0,0.25,26.125,0.0,0.0,0.0
924940,8.0,0.0,292.0,0.0,36.5,146.0,61.0,0.4178082191780822
924946,5.0,0.0,366.0,0.0,73.2,14.0,7.0,0.5
924948,12.0,1.0,235.0,0.08333333333333333,19.583333333333332,200.0,73.0,0.365
924950,25.0,0.0,1203.0,0.0,48.12,163.0,35.0,0.2147239263803681
924952,22.0,0.0,1103.0,0.0,50.13636363636363,54.0,14.0,0.25925925925925924
924954,16.0,1.0,869.0,0.0625,54.3125,75.0,24.0,0.32
924956,30.0,0.0,1151.0,0.0,38.36666666666667,42.0,17.0,0.40476190476190477
924958,28.0,0.0,756.0,0.0,27.0,150.0,52.0,0.3466666666666667
924960,49.0,1.0,2719.0,0.02040816326530612,55.48979591836735,144.0,45.0,0.3125
925104,873.0,0.0,126474.0,0.0,144.87285223367698,1182.0,389.0,0.3291032148900169
925106,17.0,0.0,724.0,0.0,42.588235294117645,0.0,0.0,0.0
925134,0.0,0.0,0.0,0.0,0.0,44.0,10.0,0.22727272727272727
925808,9.0,0.0,256.0,0.0,28.444444444444443,0.0,0.0,0.0
925826,157.0,1.0,5799.0,0.006369426751592357,36.93630573248408,504.0,164.0,0.3253968253968254
925828,160.0,0.0,6108.0,0.0,38.175,429.0,192.0,0.44755244755244755
925922,418.0,10.0,75661.0,0.023923444976076555,181.0071770334928,19603.0,9248.0,0.471764525837882
926184,32.0,0.0,1538.0,0.0,48.0625,31.0,13.0,0.41935483870967744
926214,3.0,0.0,81.0,0.0,27.0,0.0,0.0,0.0
926312,10.0,0.0,157.0,0.0,15.7,129.0,76.0,0.5891472868217055
926486,14.0,0.0,166.0,0.0,11.857142857142858,2280.0,1183.0,0.518859649122807
926490,8.0,0.0,219.0,0.0,27.375,128.0,55.0,0.4296875
926872,24.0,3.0,41.0,0.125,1.7083333333333333,7.0,4.0,0.5714285714285714
927070,32.0,0.0,2848.0,0.0,89.0,0.0,0.0,0.0
927142,4.0,0.0,15.0,0.0,3.75,3.0,2.0,0.6666666666666666
927908,5.0,0.0,31.0,0.0,6.2,0.0,0.0,0.0
927910,23.0,1.0,205.0,0.043478260869565216,8.91304347826087,0.0,0.0,0.0
927912,17.0,1.0,133.0,0.058823529411764705,7.823529411764706,0.0,0.0,0.0
927916,134.0,0.0,2584.0,0.0,19.28358208955224,426.0,106.0,0.24882629107981222
928022,4.0,0.0,154.0,0.0,38.5,0.0,0.0,0.0
928092,5.0,0.0,410.0,0.0,82.0,0.0,0.0,0.0
928142,7.0,0.0,96.0,0.0,13.714285714285714,0.0,0.0,0.0
928202,24.0,0.0,868.0,0.0,36.166666666666664,0.0,0.0,0.0
928228,0.0,0.0,0.0,0.0,0.0,47.0,22.0,0.46808510638297873
928312,18.0,0.0,388.0,0.0,21.555555555555557,1834.0,689.0,0.3756815703380589
928382,9.0,1.0,39.0,0.1111111111111111,4.333333333333333,9.0,5.0,0.5555555555555556
928404,5.0,0.0,138.0,0.0,27.6,0.0,0.0,0.0
928518,0.0,0.0,0.0,0.0,0.0,312.0,113.0,0.36217948717948717
928886,53.0,1.0,1257.0,0.018867924528301886,23.71698113207547,680.0,288.0,0.4235294117647059
928888,314.0,1.0,27719.0,0.0031847133757961785,88.27707006369427,547.0,216.0,0.39488117001828155
928926,1.0,0.0,5.0,0.0,5.0,15.0,9.0,0.6
929228,1.0,0.0,24.0,0.0,24.0,83.0,27.0,0.3253012048192771
929332,35.0,0.0,1858.0,0.0,53.08571428571429,0.0,0.0,0.0
929340,6.0,0.0,438.0,0.0,73.0,0.0,0.0,0.0
929424,1265.0,5.0,73912.0,0.003952569169960474,58.428458498023716,3962.0,1779.0,0.44901564866229177
929426,0.0,0.0,0.0,0.0,0.0,11189.0,6347.0,0.5672535525963
929428,0.0,0.0,0.0,0.0,0.0,23754.0,19118.0,0.804832870253431
929544,0.0,0.0,0.0,0.0,0.0,66.0,18.0,0.2727272727272727
929622,12.0,0.0,278.0,0.0,23.166666666666668,4.0,1.0,0.25
929626,35.0,0.0,1219.0,0.0,34.82857142857143,19.0,8.0,0.42105263157894735
929876,36.0,1.0,1402.0,0.027777777777777776,38.94444444444444,66.0,29.0,0.4393939393939394
929884,31.0,0.0,2679.0,0.0,86.41935483870968,24.0,5.0,0.20833333333333334
930020,85.0,5.0,2977.0,0.058823529411764705,35.023529411764706,549.0,182.0,0.331511839708561
930186,5.0,0.0,35.0,0.0,7.0,53.0,35.0,0.660377358490566
930242,4.0,1.0,69.0,0.25,17.25,0.0,0.0,0.0
930264,4.0,0.0,53.0,0.0,13.25,0.0,0.0,0.0
930326,10.0,0.0,178.0,0.0,17.8,1.0,0.0,0.0
930510,2.0,0.0,44.0,0.0,22.0,2.0,0.0,0.0
930524,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
930582,1.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0
930586,0.0,0.0,0.0,0.0,0.0,223.0,100.0,0.4484304932735426
930590,0.0,0.0,0.0,0.0,0.0,61.0,15.0,0.2459016393442623
930594,2.0,0.0,42.0,0.0,21.0,53.0,18.0,0.33962264150943394
930660,4.0,0.0,52.0,0.0,13.0,11.0,5.0,0.45454545454545453
930662,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.08695652173913043
930690,2.0,0.0,13.0,0.0,6.5,4.0,2.0,0.5
930692,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
930814,11.0,0.0,311.0,0.0,28.272727272727273,3.0,2.0,0.6666666666666666
930816,4.0,0.0,51.0,0.0,12.75,1.0,0.0,0.0
930818,3.0,0.0,41.0,0.0,13.666666666666666,0.0,0.0,0.0
930820,5.0,0.0,71.0,0.0,14.2,1.0,0.0,0.0
930908,34.0,0.0,395.0,0.0,11.617647058823529,36.0,12.0,0.3333333333333333
930910,1.0,0.0,5.0,0.0,5.0,11.0,0.0,0.0
930912,0.0,0.0,0.0,0.0,0.0,211.0,113.0,0.5355450236966824
930914,0.0,0.0,0.0,0.0,0.0,308.0,126.0,0.4090909090909091
931458,2075.0,12.0,2602068.0,0.005783132530120482,1254.0086746987952,2351.0,1078.0,0.45852828583581456
931914,31.0,0.0,1130.0,0.0,36.45161290322581,0.0,0.0,0.0
932050,0.0,0.0,0.0,0.0,0.0,145.0,62.0,0.42758620689655175
932088,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.16666666666666666
932246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
932292,6.0,0.0,144.0,0.0,24.0,97.0,29.0,0.29896907216494845
932304,2.0,0.0,40.0,0.0,20.0,43.0,12.0,0.27906976744186046
932460,25.0,1.0,997.0,0.04,39.88,0.0,0.0,0.0
932498,1.0,0.0,11.0,0.0,11.0,274.0,122.0,0.44525547445255476
932500,8.0,0.0,224.0,0.0,28.0,1167.0,592.0,0.5072836332476436
932502,4.0,0.0,63.0,0.0,15.75,755.0,313.0,0.41456953642384103
932672,7.0,0.0,42.0,0.0,6.0,0.0,0.0,0.0
932676,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.75
932750,12.0,0.0,328.0,0.0,27.333333333333332,17.0,7.0,0.4117647058823529
932754,2.0,0.0,11.0,0.0,5.5,3.0,2.0,0.6666666666666666
932798,95.0,1.0,5632.0,0.010526315789473684,59.28421052631579,9.0,5.0,0.5555555555555556
932836,21.0,0.0,637.0,0.0,30.333333333333332,242.0,78.0,0.32231404958677684
932856,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25
933070,67.0,1.0,8116.0,0.014925373134328358,121.13432835820896,782.0,385.0,0.49232736572890023
933244,2.0,0.0,18.0,0.0,9.0,84.0,36.0,0.42857142857142855
933452,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.75
933804,25.0,0.0,689.0,0.0,27.56,0.0,0.0,0.0
933806,0.0,0.0,0.0,0.0,0.0,333.0,165.0,0.4954954954954955
933810,0.0,0.0,0.0,0.0,0.0,107.0,44.0,0.411214953271028
933832,23.0,0.0,932.0,0.0,40.52173913043478,0.0,0.0,0.0
933986,14.0,1.0,389.0,0.07142857142857142,27.785714285714285,8.0,4.0,0.5
933996,4.0,0.0,102.0,0.0,25.5,7.0,6.0,0.8571428571428571
934000,8.0,0.0,240.0,0.0,30.0,0.0,0.0,0.0
934074,37.0,1.0,1294.0,0.02702702702702703,34.972972972972975,0.0,0.0,0.0
934076,11.0,1.0,762.0,0.09090909090909091,69.27272727272727,0.0,0.0,0.0
934098,4.0,1.0,154.0,0.25,38.5,0.0,0.0,0.0
934170,8.0,0.0,196.0,0.0,24.5,0.0,0.0,0.0
934188,6.0,0.0,368.0,0.0,61.333333333333336,2.0,1.0,0.5
934424,6.0,0.0,221.0,0.0,36.833333333333336,0.0,0.0,0.0
934426,0.0,0.0,0.0,0.0,0.0,222.0,110.0,0.4954954954954955
934428,36.0,0.0,1754.0,0.0,48.72222222222222,0.0,0.0,0.0
934430,28.0,1.0,1446.0,0.03571428571428571,51.642857142857146,0.0,0.0,0.0
934432,8.0,0.0,501.0,0.0,62.625,0.0,0.0,0.0
934534,125.0,0.0,12667.0,0.0,101.336,0.0,0.0,0.0
934608,9.0,0.0,174.0,0.0,19.333333333333332,0.0,0.0,0.0
935216,2.0,0.0,10.0,0.0,5.0,27.0,6.0,0.2222222222222222
935244,2.0,0.0,76.0,0.0,38.0,27.0,12.0,0.4444444444444444
935246,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.75
935264,4.0,0.0,70.0,0.0,17.5,55.0,18.0,0.32727272727272727
935268,5.0,0.0,69.0,0.0,13.8,0.0,0.0,0.0
935348,145.0,1.0,9405.0,0.006896551724137931,64.86206896551724,165.0,64.0,0.3878787878787879
935394,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0
935548,19.0,0.0,387.0,0.0,20.36842105263158,2.0,1.0,0.5
935870,8.0,0.0,135.0,0.0,16.875,0.0,0.0,0.0
935956,2.0,0.0,105.0,0.0,52.5,1.0,0.0,0.0
935958,31.0,0.0,1655.0,0.0,53.38709677419355,0.0,0.0,0.0
936110,155.0,0.0,13652.0,0.0,88.07741935483871,0.0,0.0,0.0
936296,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
936324,28.0,0.0,1524.0,0.0,54.42857142857143,91.0,41.0,0.45054945054945056
936382,1.0,0.0,39.0,0.0,39.0,386.0,124.0,0.32124352331606215
936514,74.0,0.0,6569.0,0.0,88.77027027027027,0.0,0.0,0.0
936984,70.0,0.0,2817.0,0.0,40.24285714285714,0.0,0.0,0.0
937156,0.0,0.0,0.0,0.0,0.0,55.0,22.0,0.4
937352,0.0,0.0,0.0,0.0,0.0,27.0,11.0,0.4074074074074074
937362,5.0,0.0,653.0,0.0,130.6,1.0,0.0,0.0
937366,3.0,0.0,258.0,0.0,86.0,1.0,1.0,1.0
937368,22.0,4.0,1333.0,0.18181818181818182,60.59090909090909,2.0,1.0,0.5
